"DATE_AND_TIME","TEMP_DEGC","PRESSURE_HPA","RAIN_MM","HUMIDITY_PERCENT","WIND_SPEED_MS","WIND_DIRECT_DEGREES","SWIN_WM2","SWOUT_WM2","LWIN_WM2","LWOUT_WM2","SM_TDT1_PERC","SM_TDT2_PERC"
"04-02-2015 09.00",-3.3,965,0,82.7,3,81,37.5,17.3,219.9,285.6,59.4,55.4
"04-02-2015 10.00",-1.7,965,0.2,75.7,9.9,21,166.2,67.9,221.4,297.6,,
"04-02-2015 11.00",-1.3,965,0,76.4,10.7,28,275.8,143.2,225.5,302.3,59,55.1
"04-02-2015 12.00",-0.9,965.5,0,76.8,10.7,27,366.8,215.1,232.9,306.6,,
"04-02-2015 13.00",-0.9,966,0,78.2,10.6,29,355.3,228.7,230.6,307,,
"04-02-2015 14.00",-0.5,966,0,79.2,10.7,27,368.5,252.8,233.8,309.6,,
"04-02-2015 15.00",-0.1,966,0,79.8,10.2,27,289.5,211.3,238.2,310.6,,
"04-02-2015 16.00",0.1,967,0,78.8,9.3,26,114.4,81.4,278,311.5,,
"04-02-2015 17.00",0.1,968,0,76.9,8.3,23,22.7,15.5,281.4,309.5,,
"04-02-2015 18.00",0,968,0,74.8,8.2,22,-1,0.3,277,307.9,,
"04-02-2015 19.00",0,969,0,72.3,7,21,-1.3,0,282,307.4,,
"04-02-2015 20.00",0,969,0,71.9,6.2,20,-1.3,0,282.2,306.8,,
"04-02-2015 21.00",0.2,970,0,69,4.9,179,-1.2,0.1,284.9,306.9,,
"04-02-2015 22.00",-0.2,970,0,71.9,2.1,313,-1.7,-0.2,284.2,305.2,,
"04-02-2015 23.00",-0.7,970,0,75.5,2,356,-1,0.3,283.9,303.2,58.4,54.7
"05-02-2015 00.00",-0.6,970,0,75.5,2,335,-1.3,0.2,283.1,303.8,58.5,54.8
"05-02-2015 01.00",-0.9,970,0,78.2,1.9,347,-1.3,0.2,281.6,303,58.4,54.8
"05-02-2015 02.00",-1.2,970,0,81.3,1.7,184,-1.2,0.4,278.6,300.9,58.4,54.7
"05-02-2015 03.00",-1,970,0,80.5,2.5,182,-1,0.4,279.9,302.7,58.4,54.8
"05-02-2015 04.00",0.1,970,0,76.8,4.3,186,-0.8,0.4,286.5,307.1,58.3,54.6
"05-02-2015 05.00",0.6,970,0,76.7,6.1,25,-1.1,0.1,289.2,310.8,58.3,54.6
"05-02-2015 06.00",0.5,970,0,78.1,4.3,18,-1,0.1,290.8,310.3,58.3,54.5
"05-02-2015 07.00",0.5,970.5,0,81.3,4.8,24,-0.5,-0.3,309.7,313.5,58.2,54.6
"05-02-2015 08.00",0.9,971,0,80.5,4.7,17,0.4,0.9,295.4,312.8,,
"05-02-2015 09.00",1.4,971,0,80.9,4.8,15,28.9,17.3,273,312.8,,
"05-02-2015 10.00",1.1,972,0.1,82,2.9,32,116.1,53.4,248.1,307.5,,
"05-02-2015 11.00",1.5,972,0,79.9,1.2,47,249.5,119.4,241.4,309.2,,
"05-02-2015 12.00",2.3,972,0,78.1,0.9,203,198,111.3,275.6,316.6,,
"05-02-2015 13.00",1.8,972.5,0.2,87.3,2.1,295,79,49.1,302,318.2,,
"05-02-2015 14.00",1.6,972.5,0,93.9,2.3,238,52.3,31.2,317.9,318.6,,
"05-02-2015 15.00",1.7,972,0,96.1,1.8,193,46.8,26.7,315.2,318.7,,
"05-02-2015 16.00",1.9,972.5,0,93.9,2.4,296,50.4,28.7,319.8,319.1,,
"05-02-2015 17.00",2,973,0,92.7,2.4,302,23.8,14.7,320.6,319.2,,
"05-02-2015 18.00",1.8,974,0,93.1,2,277,-0.2,0,316.4,318.4,,
"05-02-2015 19.00",1.6,974,0,95.3,2.6,11,-1,0.1,304.1,317.9,,
"05-02-2015 20.00",1.5,975,0,97.2,2.8,9,-0.6,-0.1,312.7,318.2,,
"05-02-2015 21.00",1.5,975,0,97.3,1.7,337,-1.1,0.1,304.1,317.8,,
"05-02-2015 22.00",1.7,975,0,96.5,1.9,256,-0.4,0.1,318.6,318.3,,
"05-02-2015 23.00",1.6,976,0,96.7,0.8,189,-0.3,-0.2,321.3,318.4,,
"06-02-2015 00.00",1.1,976,0.1,98,1.1,229,-0.2,-0.2,320.1,317.9,,
"06-02-2015 01.00",0.8,976,0,98,0.8,110,-0.3,-0.1,317.9,317.1,,
"06-02-2015 02.00",0.8,976.5,0,97.2,1.2,50,-0.5,0.1,315.3,316.8,,
"06-02-2015 03.00",0.7,977,0,96.2,0.4,107,-0.3,0,317.1,316.7,,
"06-02-2015 04.00",0.6,977,0,97.9,1.3,58,-0.3,0,316.6,316.8,,
"06-02-2015 05.00",0.5,977,0,98.5,1.2,11,-0.2,0,316.6,316.8,,
"06-02-2015 06.00",0.7,977,0,98.8,0.9,128,-0.3,-0.1,317.2,317.1,,
"06-02-2015 07.00",0.6,977,0,98.8,0.7,186,-0.2,0,316.6,316.8,,
"06-02-2015 08.00",0.5,977,0,98.8,1.7,172,0.7,0.6,314.7,316.6,,
"06-02-2015 09.00",0.3,978,0,98.9,1.1,228,26.1,10.9,316.3,316.9,,
"06-02-2015 10.00",0.8,978,0,99.1,1.4,214,79.3,32,319.5,318.7,,
"06-02-2015 11.00",1,978.5,0,99.1,1.1,179,128.4,50,321.2,320.4,,
"06-02-2015 12.00",1.3,979,0,98.4,1.5,160,209.5,75.6,321.1,323.1,,
"06-02-2015 13.00",1.6,978.5,0,94.3,2.5,25,173.2,58.7,313.2,323.2,,
"06-02-2015 14.00",1.8,978,0,91.8,2.8,45,197.6,64.6,310.6,324.5,,
"06-02-2015 15.00",1.5,978,0,94.6,1.6,33,74.4,21.6,320.2,322.8,,
"06-02-2015 16.00",1.2,978,0,93.9,2.1,55,46.8,13.3,317.5,320.4,,
"06-02-2015 17.00",1,979,0,93.3,1.3,48,12.7,3.5,315.8,318.4,,
"06-02-2015 18.00",0.8,979,0,93.2,1.4,59,-0.2,0.1,315,317.2,,
"06-02-2015 19.00",0.7,979,0,94,1.1,194,-0.5,0.1,314.2,316.9,,
"06-02-2015 20.00",0.5,979,0,95,1.1,41,-0.4,0,312.9,316.4,,
"06-02-2015 21.00",0.6,979,0,93.3,2.2,66,-2.5,0.6,264.3,314,,
"06-02-2015 22.00",0.7,979.5,0,91.5,1.3,123,-2.7,0.6,267.8,311.1,,
"06-02-2015 23.00",0.4,980,0,95.3,0.9,349,-0.2,0.1,312.6,315.6,,
"07-02-2015 00.00",0.4,980,0,95.2,1.6,34,-0.2,0.1,312.8,315.9,,
"07-02-2015 01.00",0.1,980,0,95.9,1.5,41,-0.5,0,309.6,315.3,68.1,56.8
"07-02-2015 02.00",-0.2,979.5,0,97.7,1.9,32,-0.3,0,311.5,314.4,,
"07-02-2015 03.00",-0.1,980,0,98.4,1.8,20,-0.1,0.1,312.8,314.7,,
"07-02-2015 04.00",-0.3,980,0,98.6,1,144,-0.5,0.1,305.3,313.5,66.8,
"07-02-2015 05.00",-0.8,980,0,98.9,1.3,189,-0.5,-0.2,310.7,313,66.5,56.8
"07-02-2015 06.00",-1,980,0,99.3,1.7,327,-0.4,0,308.1,312.1,,
"07-02-2015 07.00",-1,981,0,99.5,1.1,290,-0.3,0.1,306.4,311.7,,
"07-02-2015 08.00",-1,981,0,99.5,1.5,186,1.5,0.5,307.8,311.7,66,56.7
"07-02-2015 09.00",-0.9,981,0,99.6,1.3,126,45.5,12.3,307.3,312,,
"07-02-2015 10.00",-1.1,981,0,99.7,0.9,322,96.6,27.3,312.1,314,,
"07-02-2015 11.00",0.3,981.5,0,99.3,1.3,194,231.8,62.7,276.5,319.7,,
"07-02-2015 12.00",0.2,982,0,98.5,0.9,196,205.3,56.2,305.3,324.4,,
"07-02-2015 13.00",0.2,982,0,98.8,0.8,200,244.7,64.7,311,328.9,,
"07-02-2015 14.00",0.9,982,0,98.9,0.7,261,245.9,66.4,278,331.6,,
"07-02-2015 15.00",2,982,0,93.4,2,352,204.1,56.2,262.6,330.8,,
"07-02-2015 16.00",2.2,982,0,87,2,352,121.3,33.6,265.8,325.9,,
"07-02-2015 17.00",1.3,982,0,88.6,1.6,342,24.1,7.8,264.1,316.4,,
"07-02-2015 18.00",1.1,982,0,87.3,1.3,187,-1.4,1.3,260.5,312.9,,
"07-02-2015 19.00",2.3,982,0,75.2,1.4,129,-3.4,0.8,250.5,311,,
"07-02-2015 20.00",1.7,982,0,77.1,1.1,114,-3.9,0.7,245,307.9,,
"07-02-2015 21.00",-0.6,983,0,92,1.6,173,-3.3,1.1,244.6,304.5,,
"07-02-2015 22.00",1.8,983,0,75.7,1,82,-2.3,1.7,246.7,305.1,,
"07-02-2015 23.00",1.9,983,0,73.1,1.2,166,-2.7,1.2,251.6,306.1,,
"08-02-2015 00.00",2.1,983,0,75.8,1.1,160,-3.1,1,250.6,306.7,,
"08-02-2015 01.00",2.2,983,0,78,1.6,87,-3,0.8,247.9,306.7,,
"08-02-2015 02.00",2.7,983,0,76.5,3,34,-3.6,0.6,246.5,311.6,,
"08-02-2015 03.00",1,983,0.1,82,1.2,53,-3.7,0.8,238.9,302.1,,
"08-02-2015 04.00",1.2,983,0,81.3,1.2,106,-3.2,0.4,239.7,300.4,,
"08-02-2015 05.00",0.9,983,0,81.7,1.3,121,-3.6,0.4,238.6,300.3,,
"08-02-2015 06.00",0.4,983,0,83.2,1.3,108,-3.3,0.4,238.7,298.7,,
"08-02-2015 07.00",0.8,983,0,83,2.1,27,-2.9,1.1,239.7,302.5,,
"08-02-2015 08.00",1.9,983,0,75.6,3.4,176,-1.2,1.6,239.9,308.1,,
"08-02-2015 09.00",2.7,983,0,70.3,3.3,19,55.3,11.1,246.9,312.8,,
"08-02-2015 10.00",3.2,983,0,69.9,2,6,144.1,27.9,242.3,315.6,,
"08-02-2015 11.00",4.5,983,0,67.1,1.1,334,284.2,61.3,245.4,326.6,,
"08-02-2015 12.00",4.7,983,0,69.3,1.1,182,338.7,77.5,248.3,335.8,,
"08-02-2015 13.00",4.8,982,0.1,76.1,0.8,287,340,82.2,246,340.5,,
"08-02-2015 14.00",5.1,981,0,69.5,1.2,319,325.3,82.8,245.4,342.6,,
"08-02-2015 15.00",4.3,981,0,73.6,2.1,357,259.7,71.7,250.5,339.3,,
"08-02-2015 16.00",3.2,981,0,78.2,3.7,338,159.4,51.2,250.8,330.2,,
"08-02-2015 17.00",1.4,980,0,96.4,3.4,353,21.7,4.8,316.2,322.2,,
"08-02-2015 18.00",1.7,980,0,98.8,3.3,13,0.2,0,322.9,322.2,,
"08-02-2015 19.00",2.1,980,0,99.3,3.5,182,0,-0.1,325.1,323.9,,
"08-02-2015 20.00",2.4,980,0,99.5,3.5,179,0,-0.1,326.8,325.4,,
"08-02-2015 21.00",2.6,980,0,99.6,4.2,336,0,-0.1,327.6,326.4,,
"08-02-2015 22.00",2.7,980,0,99.7,3.7,333,0,-0.1,328,326.9,,
"08-02-2015 23.00",2.7,980,0,99.8,3.2,351,0,-0.1,327.8,326.9,,
"09-02-2015 00.00",2.5,980,0,99.8,5.9,329,-0.1,-0.1,326.1,326.2,75.8,67.5
"09-02-2015 01.00",2.4,979.5,0,99.7,4.1,344,-0.1,-0.2,325.9,325.2,,
"09-02-2015 02.00",2.3,979,0,99.7,3.1,339,-0.1,-0.1,325.6,324.8,,
"09-02-2015 03.00",2.1,978.5,0,99.7,3.2,315,0,-0.1,325.1,324.4,,
"09-02-2015 04.00",2.1,978,0,99.8,3,318,0,-0.1,324.9,324.3,76,67.9
"09-02-2015 05.00",2,978,0,99.8,3.1,333,0,-0.1,324.8,324.3,,
"09-02-2015 06.00",2.1,978,0,99.8,3.7,175,-0.1,0,323.4,324.3,,
"09-02-2015 07.00",2.1,978,0,99.8,4.4,335,-0.2,0,322.9,324.2,75.7,67.9
"09-02-2015 08.00",2.1,978,0,99.7,3.2,337,1.4,0.2,324.5,324.4,75.8,67.9
"09-02-2015 09.00",2.2,978,0,99.7,3.2,181,25.6,4.7,325.4,326.1,,
"09-02-2015 10.00",2.4,978,0,99.7,3.9,174,88.9,15.4,325.6,330.4,,
"09-02-2015 11.00",2.7,978,0,99.7,4,341,128.8,22.1,326.6,334.2,,
"09-02-2015 12.00",2.9,978,0,99.6,5.7,337,138.3,23.7,327.8,334.9,,
"09-02-2015 13.00",3,977.5,0,99.7,7,323,126.1,21.4,327.8,333.9,,
"09-02-2015 14.00",3.2,977,0,99.7,7.1,331,127.7,21.6,328.1,335.1,,
"09-02-2015 15.00",3.2,977,0,98.4,6.9,325,158.9,27.9,312.6,336,,
"09-02-2015 16.00",3.3,977,0,96.9,5.7,324,78.3,12.8,318.8,333.5,,
"09-02-2015 17.00",3.3,977,0,97.8,4.8,331,15,1.9,323.5,331,,
"09-02-2015 18.00",3.1,977,0,98,4.6,332,-0.5,0.1,295.8,327.4,,
"09-02-2015 19.00",2.9,977,0,98.1,3.1,332,-2,0.3,280.3,323.1,,
"09-02-2015 20.00",2.8,977,0,98,2.3,179,-2,0.4,284,322.1,,
"09-02-2015 21.00",3.3,977,0,97.9,1.8,30,-0.5,0.1,323.1,327.8,,
"09-02-2015 22.00",3,977,0,98.2,1.5,45,-0.3,-0.1,328.1,328.4,,
"09-02-2015 23.00",2.6,977,0,98.8,2.1,43,-0.3,-0.1,324.9,326.9,,
"10-02-2015 00.00",2.4,977,0,99,2,47,-0.2,-0.1,325,326.2,,
"10-02-2015 01.00",1.9,976,0,99.3,2,54,-0.2,-0.2,324.5,324.9,,
"10-02-2015 02.00",1.6,976,0,99.5,1.8,51,-0.1,-0.1,323.2,323.5,,
"10-02-2015 03.00",1.5,976,0,99.6,1.4,58,0,0,322.4,322.9,,
"10-02-2015 04.00",1.4,976,0,99.7,0.8,55,-0.1,0,321.7,322.6,,
"10-02-2015 05.00",0.9,976,0,99.7,1.6,68,-0.1,0,319.6,320.7,,
"10-02-2015 06.00",0.7,975,0,99.8,1.7,34,-0.1,0,318.7,319.8,,
"10-02-2015 07.00",0.5,975,0,99.8,1.8,22,-0.2,-0.1,317.9,319.2,,
"10-02-2015 08.00",0.6,975.5,0,99.8,2.7,17,2.1,0.3,317.6,318.9,,
"10-02-2015 09.00",0.7,975.5,0,99.8,1.6,30,31.7,4.9,318.5,321.8,,
"10-02-2015 10.00",0.6,975,0,99.8,1.8,179,97.8,15.2,315.7,327.1,,
"10-02-2015 11.00",1.2,975,0,99.9,1.8,328,150.7,23.7,318,334.8,,
"10-02-2015 12.00",1.7,975,0,99.9,1.3,322,147,23.9,323.6,339,,
"10-02-2015 13.00",2,974.5,0,99.9,1.2,316,181.9,29.8,323.6,343.6,,
"10-02-2015 14.00",1.8,974,0,99.9,1.2,280,126.2,20.9,323,339.3,,
"10-02-2015 15.00",1.6,974,0,99.9,1,298,101.4,16.8,322.1,336.7,,
"10-02-2015 16.00",1.5,973,0,99.9,0.6,94,66.2,10.6,319.5,334.4,,
"10-02-2015 17.00",0.8,973,0,99.9,0.6,157,19.7,2.9,315.9,326.2,,
"10-02-2015 18.00",-0.3,972,0,99.9,1.1,105,-0.2,-0.2,309.8,317.6,,
"10-02-2015 19.00",-0.5,972,0,100,1.2,99,-0.9,-0.4,311.3,315.7,,
"10-02-2015 20.00",-0.9,972,0,100,1.9,150,-0.1,-0.2,309.6,314.3,76.1,67.4
"10-02-2015 21.00",-0.8,972,0,100,3.1,142,-0.1,-0.1,310.9,314,76.5,67.3
"10-02-2015 22.00",-0.7,971.5,0,100,3.1,142,-0.1,-0.1,311.5,314.2,,
"10-02-2015 23.00",-0.9,971,0,100,3,138,-0.5,-0.1,307.8,313.5,76.3,66.7
"11-02-2015 00.00",0,970,0,97.4,2.5,120,-2.6,2.7,274.7,312.3,77,66.7
"11-02-2015 01.00",0.2,969.5,0,89,2.5,128,-4.7,0,255.1,309.9,,
"11-02-2015 02.00",-1.5,969,0.1,98.6,7.1,333,-1.3,-0.7,305.8,310.8,,
"11-02-2015 03.00",-1.4,969,0,99.5,3.8,152,-0.3,-0.2,307.6,311.1,,
"11-02-2015 04.00",-0.9,968.5,0,99.7,4,166,-0.2,-0.1,310.5,312.6,,
"11-02-2015 05.00",-0.8,968,0,99.9,3.4,228,-0.2,-0.2,311.1,313,,
"11-02-2015 06.00",-1.2,968,0,100,4,164,-0.3,-0.3,309.2,311.9,,
"11-02-2015 07.00",-1.3,967.5,0,100,4.8,177,-0.2,0,308.4,311.2,,
"11-02-2015 08.00",-1.2,967,0,100,7,170,0.3,0,309.2,311.7,,
"11-02-2015 09.00",-1.2,967,0,100,7.6,165,6.4,1,308.8,311.9,,
"11-02-2015 10.00",-1.2,967,0,100,7.2,166,19.6,3.4,308.3,312.3,,
"11-02-2015 11.00",-1.1,967,0,99.8,4.4,260,31.1,5.3,309.2,313.4,,
"11-02-2015 12.00",-0.9,966.5,0,99.7,2.2,200,54.5,9.1,309.1,314.7,,
"11-02-2015 13.00",-0.5,966,0,99.6,5.5,176,56.8,9.2,311.3,316.3,,
"11-02-2015 14.00",-0.3,965,0,99.7,5,216,40,6.6,313.4,316.7,,
"11-02-2015 15.00",0,965,0,99.7,4.1,217,24.6,4,314.6,316.8,,
"11-02-2015 16.00",0,964,0,99.8,6.6,236,18.2,2.9,315.1,317,,
"11-02-2015 17.00",0.1,964,0,99.9,6.1,268,6.2,0.9,315.6,316.9,,
"11-02-2015 18.00",0.2,964,0,99.9,4.1,212,0.4,0.5,316.1,316.8,,
"11-02-2015 19.00",0.3,964,0,100,4.2,214,0.2,0.6,316.7,317.1,,
"11-02-2015 20.00",0.3,964.5,0,100,3.9,208,0.1,0.1,316.7,317.1,,
"11-02-2015 21.00",0.4,964.5,0,100,,,0,0,317.2,317.5,,
"11-02-2015 22.00",0.4,964.5,0,100,4.3,181,0,0,317.6,317.9,,
"11-02-2015 23.00",0.5,964,0,100,3.6,194,-0.1,0,317.5,318,,
"12-02-2015 00.00",0.4,964,0.1,100,3.2,200,-0.3,0.1,317,317.4,,
"12-02-2015 01.00",0.4,964,0.1,100,2.5,202,-0.4,0.1,317,317.1,,
"12-02-2015 02.00",0.4,964,0.2,100,2.6,204,-0.3,0.1,317.2,317.4,,
"12-02-2015 03.00",0.3,964,0.2,100,2.5,203,-0.4,0.2,316.7,316.9,,
"12-02-2015 04.00",0.4,963,0.2,100,3,196,-0.2,0.1,317.1,317.1,,
"12-02-2015 05.00",0.1,963,0.1,100,2.8,194,0,0,316.2,316.3,,
"12-02-2015 06.00",0.1,963,0.1,100,2.2,196,0.1,-0.2,316.3,316.1,,
"12-02-2015 07.00",0.1,963,0,100,2,185,0,-0.2,316.2,316.2,,
"12-02-2015 08.00",0.1,963,0.1,100,1.8,177,1,0.2,316.2,316.1,,
"12-02-2015 09.00",0.1,963,0,100,1.8,169,13.2,4.9,316.2,316.2,,
"12-02-2015 10.00",0.2,963,0.1,100,3.1,172,36.1,11.1,316,316.7,,
"12-02-2015 11.00",0.4,963,0.1,100,3.1,172,63.2,10.6,317.9,319.6,,
"12-02-2015 12.00",0.7,962,0,100,3.2,186,63.4,8.9,319.7,322.8,,
"12-02-2015 13.00",0.8,961.5,0,100,2.7,199,64.5,9.1,320.7,325.4,,
"12-02-2015 14.00",0.9,961,0,100,3.4,211,44.8,6.3,320.8,324.2,,
"12-02-2015 15.00",1.1,960,0,100,2.9,198,62.8,9,321.7,325.9,,
"12-02-2015 16.00",1,959.5,0,99.9,2.8,216,19.6,2.8,321.1,323.3,,
"12-02-2015 17.00",0.9,959,0,99.3,2.7,187,10.8,1.5,320.4,321.4,,
"12-02-2015 18.00",0.9,959,0,97.2,3.1,186,0.2,0.1,320,320,,
"12-02-2015 19.00",1,958.5,0,93.6,3.7,177,-0.6,0.1,319.3,319,,
"12-02-2015 20.00",1,958,0,92.7,4.1,170,-0.4,0,319,318.7,,
"12-02-2015 21.00",0.9,957,0,90.2,4.6,165,-0.5,-0.2,317.9,317.8,,
"12-02-2015 22.00",0.6,956.5,0,87.6,4.5,162,-0.7,-0.6,315.7,316.2,,
"12-02-2015 23.00",0.5,955.5,0,89.1,4.6,161,-0.6,-0.4,314.7,316.1,,
"13-02-2015 00.00",0.4,955,0,88.4,5.2,163,-0.7,-0.5,313.3,315.9,,
"13-02-2015 01.00",0.2,954,0,90.5,5.2,158,-0.5,-0.3,312.7,315.4,,
"13-02-2015 02.00",0.5,952.5,0,87.3,6.2,161,-0.6,-0.4,310.8,315.9,,
"13-02-2015 03.00",0.5,951.5,0,88,7.3,157,-0.6,-0.2,307.7,315.9,,
"13-02-2015 04.00",1,950,0.1,91.4,9.4,158,-0.3,-0.1,312.6,317.7,,
"13-02-2015 05.00",1.4,948.5,0,89.3,9.1,149,-1.5,0,282.9,317.7,,
"13-02-2015 06.00",1.3,947.5,0,93.8,9.2,151,-0.4,-0.1,312.8,319.5,,
"13-02-2015 07.00",1.7,946.5,0.1,95.5,10,150,-0.4,0.1,320.5,322.2,,
"13-02-2015 08.00",1.7,945.5,0.1,95.2,10.5,148,3,0.8,311.5,322.2,,
"13-02-2015 09.00",2.1,945,0,95,10.2,152,39.7,6.7,316.1,324.8,,
"13-02-2015 10.00",2.2,945,0,95.6,9.7,153,44.7,6.8,321.2,326.4,,
"13-02-2015 11.00",2.4,944,0,95.3,8.8,158,51.6,7.8,321.7,327.4,,
"13-02-2015 12.00",3,943.5,0,94.1,9.2,146,156.2,24.4,317,333,,
"13-02-2015 13.00",2.7,943,0,94.3,9.4,136,78.2,11.8,320.5,330.2,,
"13-02-2015 14.00",3.4,942,0.2,92.1,9.6,136,146.5,23.5,319.4,334,,
"13-02-2015 15.00",3.3,941,0.9,92.3,9.1,125,90.3,14.4,320.8,332.3,,
"13-02-2015 16.00",3.1,941,0.3,95.5,8.3,118,34.5,5.4,322.5,329.9,,
"13-02-2015 17.00",3.4,941,0.2,95.8,8.8,114,16.4,2.9,320.7,330.3,,
"13-02-2015 18.00",3.5,941.5,1.6,94.7,8.6,108,0,0.9,324.4,330.2,,
"13-02-2015 19.00",3.5,942,1.5,94.6,8.3,108,-0.7,0.8,322.5,329.8,,
"13-02-2015 20.00",3.3,942,0.8,94.2,7.7,100,-0.9,1,319.1,329,,
"13-02-2015 21.00",3.1,943,0.4,95.6,6,91,-0.7,0.6,325.4,328.9,,
"13-02-2015 22.00",3,943,0.2,96.6,6.2,82,-0.7,0.3,323.6,328.4,,
"13-02-2015 23.00",3.1,943.5,0.4,95.7,6.1,82,-0.9,0.5,322.6,328.3,,
"14-02-2015 00.00",3.1,944,0.2,95.5,5.5,88,-1.1,0.5,320.7,327.6,,
"14-02-2015 01.00",3,944.5,0.1,97.2,7.2,84,-1.6,0.3,296,326.8,,
"14-02-2015 02.00",2.8,945.5,0.1,98.5,5.8,61,-0.7,0.1,315.4,327.3,,
"14-02-2015 03.00",2.7,946,0.1,98.1,7.4,65,-2.2,0.4,283.1,324.6,,
"14-02-2015 04.00",2.9,946.5,0,96,5.8,62,-2.8,0.5,273.8,323.5,,
"14-02-2015 05.00",2.7,947,0.1,96.7,7.9,66,-2.6,0.4,268.5,323.7,,
"14-02-2015 06.00",2.7,947.5,0,95.9,8.8,69,-2.6,0.4,268.6,323.6,,
"14-02-2015 07.00",2.7,948,0,95.9,7.8,61,-2.2,0.4,281.7,324.2,,
"14-02-2015 08.00",2.8,949,0,95.6,7.6,66,1.7,0.7,290.3,325.2,,
"14-02-2015 09.00",3.1,950.5,0,91.7,6.8,66,25.8,3.5,256,324,,
"14-02-2015 10.00",3.5,951,0,92.3,7.2,74,103.1,14.5,253.7,327.6,,
"14-02-2015 11.00",4.4,951,0,89.1,7.2,74,324.2,51.7,248.3,337.1,,
"14-02-2015 12.00",5.1,951,0,87.8,7.5,78,400.5,68.2,252.4,344.6,,
"14-02-2015 13.00",5.5,952,0,86.5,7.2,89,424.6,76.7,260.9,349.8,,
"14-02-2015 14.00",5.7,952,0,88.8,5.3,95,292.5,53.1,274.3,350.7,,
"14-02-2015 15.00",5.6,952,0,87.6,2.7,119,127,20.4,322.6,348.5,,
"14-02-2015 16.00",5.2,953,0,87.9,3.4,124,57.4,8.9,321.9,341.4,,
"14-02-2015 17.00",4.8,953,0,89.1,2.9,111,11.8,1.6,324.6,336.6,,
"14-02-2015 18.00",4.4,953.5,0,90.3,3,111,0.1,0,316.5,333.1,,
"14-02-2015 19.00",4,954,0,90.3,1.6,129,-1,0,312.7,329,,
"14-02-2015 20.00",3.7,954.5,0,90,2.8,134,-2.8,0.1,275.1,324.6,,
"14-02-2015 21.00",3.4,955,0,90.9,3.1,122,-2,0.3,283.9,323,,
"14-02-2015 22.00",3.7,956,0,92.6,2.4,139,-1.1,0,310.4,327.9,,
"14-02-2015 23.00",3.6,956,0,92,3.2,138,-1,0,310.7,328,,
"15-02-2015 00.00",3.5,956.5,0,94.3,3.8,120,-0.9,0.1,317.8,329.3,,
"15-02-2015 01.00",3.5,957,0,94,4.2,111,-1.3,0,312,328.7,,
"15-02-2015 02.00",3.4,957,0,93.1,5,112,-1.4,0.1,304.5,328,,
"15-02-2015 03.00",3,957,0,93.7,5,109,-3,0.1,264.2,323.3,,
"15-02-2015 04.00",3.2,957,0,93,3.8,134,-1,0.1,308.6,326.2,,
"15-02-2015 05.00",3.1,958,0,93.4,4.4,133,-1.3,0,300.7,326.2,,
"15-02-2015 06.00",2.9,958,0,95.2,6.9,119,-2.8,0.2,263.4,323.6,,
"15-02-2015 07.00",2.6,958,0,93.8,7.9,122,-3.6,0.2,243.7,321.1,,
"15-02-2015 08.00",2.5,959,0,94,6.3,137,1.9,0.8,247.6,320.5,,
"15-02-2015 09.00",3.3,959,0,88.9,7.5,126,75.3,8.3,244.9,323.6,,
"15-02-2015 10.00",4.8,959,0,82.6,8,131,214.5,31.9,249,332.5,,
"15-02-2015 11.00",5.4,960,0,80.2,8.5,125,323.7,54.9,251.6,339.7,,
"15-02-2015 12.00",7.4,960,0,67.8,7.3,144,366.9,65,261.7,350.4,,
"15-02-2015 13.00",7.1,959,0,77.2,7,136,388.8,73,259.2,354.1,,
"15-02-2015 14.00",7.3,959,0,76.4,6.6,149,366.6,74.3,258.1,356.4,,
"15-02-2015 15.00",7.3,958,0,73.3,7.6,156,295.7,65.7,257.3,353,,
"15-02-2015 16.00",6.4,958,0,76,6.3,163,166.7,41.7,254.2,345.5,,
"15-02-2015 17.00",4.2,958,0,87.4,6.3,156,26.2,4.5,283.6,331.9,,
"15-02-2015 18.00",4.1,958,0,87.3,6.6,155,0.5,0.1,314.2,331.4,,
"15-02-2015 19.00",4.1,958,0,86.7,8.4,158,-0.8,-0.1,313.7,331.2,,
"15-02-2015 20.00",4,957.5,0,86.1,8.6,162,-0.6,-0.1,320.3,331,,
"15-02-2015 21.00",3.5,957,0,87.9,7.1,166,-0.4,-0.1,325,329.9,,
"15-02-2015 22.00",3.2,957,0,92.3,7.2,178,-0.3,0,324.8,329.4,,
"15-02-2015 23.00",3,956.5,0,93.7,7.4,186,-0.3,-0.1,324.6,328.8,,
"16-02-2015 00.00",2.7,956,0,94.1,7.6,179,-0.3,0,321.4,327.5,,
"16-02-2015 01.00",2.7,956,0,91.7,6.4,177,-0.4,0,320.7,326.6,,
"16-02-2015 02.00",2.7,955,0,90.7,6.6,182,-0.3,0,321,326.5,,
"16-02-2015 03.00",2.7,955,0,90.8,5.8,185,-0.5,0,322.5,326.7,,
"16-02-2015 04.00",2.2,954,0.2,95.8,7.2,186,-0.5,0.3,322.5,325.4,,
"16-02-2015 05.00",2.1,954,0.3,97.3,7,179,-0.3,0.2,322.8,325.3,,
"16-02-2015 06.00",2.1,953,0.1,97.8,6.3,173,-0.3,0.2,323,325.4,,
"16-02-2015 07.00",2.4,953,1.2,97.6,5.8,172,-0.2,0.2,324.6,326.2,,
