VEG_SPEC,DESC_LATIN,DESC_ABBR,ALTERNAME,VERSION_DATE,BRC_CONCEPT,BRC_NAME,GROWTH_STAGE
425,Cochlearia danica,,,36587,,,
428,Coeloglossum viride,,,36587,Vas_537,Coeloglossum viride,
431,Conopodium majus,,,36587,Vas_541,Conopodium majus,
433,Convolvulus arvensis,convo arven,,36587,Vas_544,Convolvulus arvensis,
458,Cynodon dactylon,,,36587,,,
461,Cynosurus echinatus,,,36587,Vas_598,Cynosurus echinatus,
464,Cystopteris montana,,,36587,,,
467,Dactylorhiza incarnata,,,36587,Vas_609,Dactylorhiza incarnata,
470,Dactylorhiza purpurella,,,36587,Vas_613,Dactylorhiza purpurella,
475,Daucus carota,dauc carot,,36587,Vas_5474,Daucus carota,
477,Deschampsia cespitosa cespitosa,desc cespi,,36587,Vas_627.1,Deschampsia cespitosa subsp. cespitosa,
481,Dianthus deltoides,,,36587,,,
363,Carpinus betulus (c),,,36587,Vas_428,Carpinus betulus,(c)
369,Desmazeria rigida,,,36587,Vas_435,Catapodium rigidum,
371,Centaurea nigra,,,36587,Vas_444,Centaurea nigra,
396,Chenopodium bonus-henricus,,,36587,,,
399,Chenopodium polyspermum,,,36587,Vas_493,Chenopodium polyspermum,
402,Minuartia sedoides,,,36587,,,
405,Chrysanthemum segetum,,,36587,,,
408,Chrysosplenium oppositifolium,,,36587,Vas_506,Chrysosplenium oppositifolium,
412,Circaea alpina,,,36587,,,
414,Circaea lutetiana,circ lutet,,36587,Vas_513,Circaea lutetiana,
417,Cirsium helenioides,,,36587,Vas_518,Cirsium heterophyllum,
420,Cladium mariscus,,,36587,,,
422,Clinopodium vulgare,clin vulga,,36587,Vas_530,Clinopodium vulgare,
293,Cardamine hirsuta,card hirsu,,36587,Vas_329,Cardamine hirsuta,
295,Cardamine pratensis,card prate,,36587,Vas_331,Cardamine pratensis,
298,Carduus acanthoides,,,36587,Vas_5687.1,Carduus crispus subsp. multiflorus,
325,Carex hostiana,,,36587,Vas_382,Carex hostiana,
327,Carex laevigata,,,36587,Vas_385,Carex laevigata,
330,Carex limosa,,,36587,Vas_388,Carex limosa,
332,Carex muricata,,,36587,Vas_398,Carex muricata,
334,Carex norvegica,,,36587,,,
336,Carex otrubae,,,36587,Vas_396,Carex otrubae,
339,Carex panicea,care panicea,,36587,Vas_400,Carex panicea,
341,Carex pauciflora,,,36587,,,
343,Carex pendula,care pendu,,36587,Vas_404,Carex pendula,
346,Carex pseudocyperus,,,36587,,,
348,Carex punctata,,,36587,,,
351,Carex riparia,,,36587,Vas_413,Carex riparia,
353,Carex rupestris,,,36587,,,
355,Carex serotina,,,36587,,,
358,Carex strigosa,,,36587,Vas_420,Carex strigosa,
360,Carex vaginata,,,36587,,,
362,Carlina vulgaris,carl vulga,,36587,Vas_427,Carlina vulgaris,
232,Berula erecta,,,36587,,,
234,Stachys officinalis,,,36587,Vas_237,Stachys officinalis,
237,Betula pendula (c),betu pendu (c),,36587,Vas_239,Betula pendula,(c)
278,Calluna vulgaris,call vulga,,36587,Vas_309,Calluna vulgaris,
280,Calystegia pulchra,,,36587,,,
283,Calystegia soldanella,,,36587,,,
286,Campanula persicifolia,,,36587,,,
289,Campanula trachelium,,,36587,,,
6001,Calypogeia azurea,,,35940,Bry_711,Calypogeia azurea,
6003,Cladonia diversa,,,35940,Fun_9743,Cladonia diversa,
6008,Racomitrium elongatum,,,35940,Bry_1050,Racomitrium elongatum,
6010,Barbilophozia sp,,,35962,Bry_1271,Barbilophozia,
6011,Splachnum sp.,,,36087,Bry_1244,Splachnum,
6013,Zea mays,,,36101,,,
6014,Pisum sativum,,,36119,,,
6015,Rumex conglomeratus/sanguineus,,,36119,Vas_23637,Rumex conglomeratus/sanguineus,
6016,Liverwort sp,,,36119,Bry_4328,Marchantiophyta,
6017,Unidentified seedling,,,36119,Vas_20993,Magnoliopsida,seedling
6018,Unidentified conifer seedling,,,36119,Vas_21210,Pinopsida,seedling
6019,Unidentified grass seedling,,,36119,Vas_21259,Poaceae,seedling
6021,Unidentified fern gametophyte,,,36119,Vas_21882,Pteropsida,
6022,Vicia faba,,,36508,,,
6023,Phytolacca sp,,,36571,Vas_2991,Phytolacca,
61,Plot Position ID,,,36861,,,
62,Cell ID,,,36861,,,
6024,Euphrasia sp,,,36900,Vas_4531,Euphrasia,
6025,Linum usitatissimum,,,36917,,,
6026,Sphagnum auriculatum,,,37020,Bry_578,Sphagnum denticulatum s.l.,
6027,Cladonia ciliata ciliata,,,37020,Fun_9741,Cladonia ciliata var. ciliata,
5613,Verrucaria fusconigrescens,,,36587,,,
5618,Verrucaria internigrescens,,,36587,,,
5622,Verrucaria macrostoma,,,36587,,,
5626,Verrucaria muralis,,,36587,,,
5630,Verrucaria papillosa,,,36587,,,
5635,Verrucaria rheitrophila,,,36587,,,
5641,Vestergrenopsis elaeina,,,36587,,,
5647,Wadeana dendrographa,,,36587,,,
5654,Zamenhofia hibernica,,,36587,,,
5660,Zygogonium ericetorum,,,36587,,,
169,Anthemis arvensis,,,36587,,,
174,Anthyllis vulneraria,anthy vulne,,36587,Vas_126,Anthyllis vulneraria,
179,Apium graveolens,,,36587,,,
182,Apium repens,,,36587,,,
185,Arabis hirsuta,,,36587,Vas_146,Arabis hirsuta,
188,Arctium minus ssp pubens,,,36587,Vas_154,Arctium minus subsp. pubens,
194,Arenaria serpyllifolia,aren serpy,,36587,Vas_162,Arenaria serpyllifolia,
199,Artemisia maritima,,,36587,,,
206,Asplenium ruta-muraria,,,36587,,,
215,Athyrium filix-femina,athy filix,,36587,Vas_211,Athyrium filix-femina,
221,Atropa belladonna,,,36587,Vas_219,Atropa belladonna,
226,Barbarea intermedia,,,36587,Vas_226,Barbarea intermedia,
110,Aegopodium podagraria,aego podag,,36587,Vas_20,Aegopodium podagraria,
112,Aethusa cynapium,aeth cynap,,36587,Vas_21,Aethusa cynapium,
117,Elymus pycnanthus,,,36587,,,
121,Agrostis gigantea,agro gigan,,36587,Vas_36,Agrostis gigantea,
125,Aira praecox,,,36587,Vas_42,Aira praecox,
128,Alchemilla acutiloba,,,36587,,,
132,Alchemilla glabra,alch glabr,,36587,Vas_51,Alchemilla glabra,
137,Alchemilla monticola,,,36587,,,
143,Alisma plantago-aquatica,,,36587,,,
150,Allium triquetrum,,,36587,,,
156,Alopecurus geniculatus,alop genic,,36587,Vas_82,Alopecurus geniculatus,
162,Anagallis minima,,,36587,,,
166,Anemone nemorosa,,,36587,Vas_105,Anemone nemorosa,
6,"Aspect, degrees",,,36587,,,
10,"Shrub height, metres",,,36587,,,
13,Tree cover (%),,,36587,,,
18,"Altitude, thousands of metres",,,36587,,,
24,Water depth,,,36587,,,
30,Date - month,,,36587,,,
36,"Sodium, umoles/g",,,36587,,,
41,"Phosphorus, umoles/g x100",,,36587,,,
48,NVC community letters (alternative),,,36587,,,
101,Acaena novae-zelandiae,,,36587,,,
5553,Thelotrema lepadinum,,,36587,,,
5557,Tomasellia diffusa,,,36587,,,
5561,Toninia cervina,,,36587,,,
5565,Toninia lurida,,,36587,,,
5568,Toninia oribata,,,36587,,,
5571,Toninia squalescens,,,36587,,,
5575,Trapelia involuta,,,36587,,,
5581,Trapeliopsis gelatinosa,,,36587,,,
5587,Trapeliopsis wallrothii,,,36587,,,
5592,Usnea madeirensis,,,36587,,,
5599,Verrucaria aranensis,,,36587,,,
5605,Varrucaria calciseda,,,36587,,,
5610,Verrucaria dufourii,,,36587,,,
5498,Staurothele bacilligera,,,36587,,,
5502,Staurothele guestphalica,,,36587,,,
5506,Staurothele rupifraga,,,36587,,,
5510,Stenocybe pullatula,,,36587,,,
5514,Strangospora microhaema,,,36587,,,
5518,Strangospora deplanata,,,36587,,,
5523,Teloschistes chrysophthalmus,,,36587,,,
5531,Thelidium decipiens,,,36587,,,
5537,Thelidium papulare,,,36587,,,
5544,Thelocarpon lichenicola,,,36587,,,
5550,Thelopsis rubella,,,36587,,,
5438,Rinodina bischoffii,,,36587,,,
5441,Rinodina confragosa,,,36587,,,
5444,Rinodina exigua,,,36587,,,
5448,Rinodina interpolata,,,36587,Fun_9000,Rinodina interpolata,
5452,Rinodina milvina,,,36587,,,
5455,Rinodina orculariopsis,,,36587,,,
5459,Rinodina roboris,,,36587,,,
5464,Sagiolechia rhexoblephara,,,36587,,,
5471,Schaereria cinereorufa,,,36587,,,
5477,Schismatomma quercicola,,,36587,,,
5483,Scoliciosporum pruinosum,,,36587,,,
5490,Sphinctrina anglica,,,36587,,,
5384,Pyrenopsis grumulifera,,,36587,,,
5388,Pyrenula chlorospila,,,36587,,,
5392,Pyrenula macrospora,,,36587,,,
5396,Pyrrhospora quernea,,,36587,,,
5400,Ramonia dictyospora,,,36587,,,
5405,Rhizocarpon badioatrum,,,36587,,,
5411,Rhizocarpon eupetraeoides,,,36587,,,
5417,Rhizocarpon inarnense,,,36587,,,
5423,Rhizocarpon oederi,,,36587,,,
5429,Rhizocarpon subgeminatum,,,36587,,,
5434,Rimularia limborina,,,36587,,,
5328,Porpidia arthroocarpa,,,36587,,,
5332,Porpidia crustulata,,,36587,,,
5336,Porpidia hydrophila,,,36587,,,
5340,Porpidia speirea,,,36587,,,
5343,Protoblastenia calva,,,36587,,,
5347,Protoblastenia siebenhaariana,,,36587,,,
5354,Protoparmelia oleagina,,,36587,,,
5360,Psilolechia clavulifera,,,36587,,,
5366,Psorotichia schaereri,,,36587,,,
5372,Pyrenocollema bryospilum,,,36587,,,
5379,Pyrenocollema saxicola,,,36587,,,
5269,Phlyctis argena,,,36587,,,
5272,Pilophorus strumaticus,,,36587,,,
5276,Placynthiella icmalea,,,36587,Fun_8869,Placynthiella icmalea,
5280,Placynthium garovaglii,,,36587,,,
5284,Placynthium pluriseptatum,,,36587,,,
5290,Polyblastia albida,,,36587,,,
5294,Polyblastia deminuta,,,36587,,,
5300,Polyblastia quartzina,,,36587,,,
5306,Polychidium muscicola,,,36587,,,
5313,Porina guentheri,,,36587,,,
5319,Porina lectissima,,,36587,,,
5324,Porocyphus coccodes,,,36587,,,
5212,Opegrapha sorediifera,,,36587,,,
5216,Opegrapha vermicellifera,,,36587,,,
5221,Orphniospora moriopsis,,,36587,,,
5225,Parmeliella praetermissa,,,36587,,,
5229,Pertusaria amara,,,36587,,,
5234,Pertusaria corallina,,,36587,,,
5238,Pertusaria monogona,,,36587,,,
5244,Pertusaria glomerata,,,36587,,,
5250,Pertusaria melanochlora,,,36587,,,
5256,Pertusaria pseudocorallina,,,36587,,,
5264,Phaeographis dendritica,,,36587,,,
5153,Micrarea intrusa,,,36587,,,
5156,Microcalicium disseminatum,,,36587,,,
5161,Miriquidica lulensis,,,36587,,,
5164,Mniacea nivea,,,36587,,,
5168,Mycoblastus alpinus,,,36587,,,
5171,Mycoblastus sterilis,,,36587,,,
5176,Mycomicrothelia confusa,,,36587,,,
5184,Omphalina hudsoniana,,,36587,Fun_9744,Lichenomphalia hudsoniana,
5188,Omphalina velutina,,,36587,,,
5194,Opegrapha demutata,,,36587,,,
5201,Opegrapha niveoatra,,,36587,,,
5206,Opegrapha prosodea,,,36587,,,
5092,Leptorhaphis maggiana,,,36587,,,
5096,Lithographa tesserata,,,36587,,,
5100,Macentina stigonemoides,,,36587,,,
5104,Megaspora verrucosa,,,36587,,,
5108,Melaspilea diplasiospora,,,36587,,,
5112,Melaspilea lentiginosa,,,36587,,,
5117,Micrarea hedlundii,,,36587,,,
5124,Micrarea nigella,,,36587,,,
5131,Micrarea alabastrites,,,36587,,,
5137,Micrarea incrassata,,,36587,,,
5141,Micrarea crassipes,,,36587,,,
5148,Micrarea lithinella,,,36587,,,
5030,Lecidea lactea,,,36587,,,
5033,Lecidea limosa,,,36587,,,
5036,Lecidea mullensis,,,36587,,,
5040,Lecidea pernigra,,,36587,,,
5043,Lecidea polycarpella,,,36587,,,
5047,Lecidea silacea,,,36587,,,
5052,Lecidella bullata,,,36587,,,
5056,Lecidella prasinula,,,36587,,,
5063,Lemmopsis arnoldiana,,,36587,,,
5069,Lempholemma radiatum,,,36587,,,
5075,Lepraria neglecta,,,36587,,,
5080,Leproloma vouauxii,,,36587,,,
5086,Leptogium hibernicum,,,36587,,,
4967,Lecanora laevis,,,36587,,,
4971,Lecanora orosthea,,,36587,,,
4974,Lecanora poliophaea,,,36587,,,
4978,Lecanora pruinosa,,,36587,,,
4982,Lecanora rupicola,,,36587,,,
4985,Lecanora sambuci,,,36587,,,
4989,Lecanora straminea,,,36587,,,
4995,Lecanora sulphurea,,,36587,,,
5000,Lecidea advertens,,,36587,,,
5007,Lecidea brachyspora,,,36587,,,
5013,Lecidea commaculans,,,36587,,,
5018,Lecidea fuliginosa,,,36587,,,
5024,Lecidea sanguineoatra,,,36587,,,
5029,Lecidea lapicida,,,36587,,,
4907,Lecanactis latebrarum,,,36587,,,
4911,Lecania aipospila,,,36587,,,
4915,Lecania cyrtella,,,36587,,,
4918,Lecania coerulescens,,,36587,,,
4922,Lecania sylvestris,,,36587,,,
4927,Lecania suavis,,,36587,,,
4931,Lecanora agardhiana,,,36587,,,
4938,Lecanora cadubriae,,,36587,,,
4944,Lecanora chlorophaeodes,,,36587,,,
4950,Lecanora crenulata,,,36587,,,
4957,Lecanora fugiens,,,36587,,,
4961,Lecanora handelii,,,36587,,,
4965,Lecanora intumescens,,,36587,,,
4848,Fuscidea viridis,,,36587,,,
4851,Graphina pauciloculata,,,36587,,,
4856,Gyalecta derivata,,,36587,,,
4859,Gyalecta geoica,,,36587,,,
4863,Gyalidea fritzei,,,36587,,,
4867,Gyalidea subscutellaris,,,36587,,,
4873,Haematomma leprarioides,,,36587,,,
4881,Heterodermia isidiophora,,,36587,,,
4887,Hypocenomyce caradocensis,,,36587,,,
4892,Ionaspis cyanocarpa,,,36587,,,
4899,Koerberiella wimmeriana,,,36587,,,
4903,Lecanactis dilleniana,,,36587,,,
4790,Cyphelium sessile,,,36587,,,
4794,Dermatocarpon arnoldianum,,,36587,,,
4798,Dermatocarpon meiophyllizum,,,36587,,,
4803,Diploicia canescens,,,36587,,,
4806,Diploschistes muscorum,,,36587,,,
4812,Eiglera flavida,,,36587,,,
4818,Enterographia sorediata,,,36587,,,
4824,Epigloea grummannii,,,36587,,,
4830,Farnoldia jurana,,,36587,,,
4835,Fuscidea austera,,,36587,,,
4841,Fuscidea lightfootii,,,36587,,,
4843,Fuscidea lygaea,,,36587,,,
4733,Catillaria minuta,,,36587,,,
4736,Cavernularia hultenii,,,36587,,,
4740,Chaenotheca brachypoda,,,36587,,,
4744,Chaenotheca ferruginea,,,36587,,,
4749,Chaenotheca phaeocephala,,,36587,,,
4755,Chaenothecopsis epithallina,,,36587,,,
4760,Chaenothecopsis savonica,,,36587,,,
4768,Chrysothrix chlorina,,,36587,,,
4774,Clauzadeana macula,,,36587,,,
4778,Collema conglomeratum,,,36587,,,
4785,Collema occultatum,,,36587,,,
4675,Caloplaca flavovirescens,,,36587,,,
4679,Caloplaca holocarpa,,,36587,,,
4683,Caloplaca littorea,,,36587,,,
4687,Caloplaca microthallina,,,36587,,,
4691,Caloplaca ochracea,,,36587,,,
4696,Caloplaca teicholyta,,,36587,,,
4702,Candelaria concolor,,,36587,,,
4708,Candelariella xanthostigma,,,36587,,,
4715,Catapyrenium michelii,,,36587,,,
4721,Catillaria nigroclavata,,,36587,,,
4726,Catillaria picila,,,36587,,,
4730,Catillaria contristans,,,36587,,,
4614,Buellia abstracta,,,36587,,,
4617,Buellia asterella,,,36587,,,
4621,Buellia excelsa,,,36587,,,
4624,Buellia leptocline,,,36587,,,
4629,Buellia pulverulenta,,,36587,,,
4635,Buellia stellulata,,,36587,,,
4641,Calicium abietinum,,,36587,,,
4646,Calicium trabinellum,,,36587,,,
4652,Caloplaca alociza,,,36587,,,
4659,Caloplaca ceracea,,,36587,,,
4663,Caloplaca chrysophthalma,,,36587,,,
4668,Caloplaca crenularia,,,36587,,,
4672,Caloplaca ferruginea,,,36587,,,
4552,Bacidia arceutina,,,36587,,,
4555,Bacidia delicata,,,36587,,,
4559,Bacidia chloroticula,,,36587,,,
4563,Bacidia auerswaldii,,,36587,,,
4567,Bacidia rubella,,,36587,,,
4573,Bacidia subcircumspecta,,,36587,,,
4579,Bacidia cuprea,,,36587,,,
4584,Bacidia carneoglauca,,,36587,,,
4590,Baeomyces placophyllus,,,36587,,,
4597,Biatora cuprea,,,36587,,,
4603,Biatora vernalis,,,36587,,,
4606,Biatorella monasteriensis,,,36587,,,
4611,Bryoria furcellata,,,36587,,,
4494,Arthonia ilicina,,,36587,,,
4498,Arthonia leucodontis,,,36587,,,
4502,Arthonia myriocarpella,,,36587,,,
4506,Arthonia punctiformis,,,36587,,,
4512,Arthonia vinosa,,,36587,,,
4517,Arthopyrenia cerasi,,,36587,,,
4522,Arthopyrenia rhyponta,,,36587,,,
4528,Arthothelium reagens,,,36587,,,
4534,Arthrorhaphis alpina,,,36587,,,
4542,Aspicilia epiglypta,,,36587,,,
4546,Aspicilia leprosescens,,,36587,,,
4433,Taraxacum scanicum,,,36587,,,
4437,Dryopteris x deweveri,,,36587,,,
4441,Bryophyte spp,bryophyte sp,,36587,Bry_4331,Bryophytes,
4444,Acarospora badiofusca,,,36587,,,
4450,Acarospora nitrophila,,,36587,,,
4456,Acarospora umbilicata,,,36587,,,
4463,Acrocordia salweyi,,,36587,,,
4469,Amygdalaria pelobotryon,,,36587,,,
4474,Arthonia amylospora,,,36587,,,
4482,Arthonia cohabitans,,,36587,,,
4485,Arthonia endlicheri,,,36587,,,
4489,Arthonia galactites,,,36587,,,
4372,Pseudocyphellaria lacerata,,,36587,,,
4377,Hypochoeris sp,,,36587,Vas_4984,Hypochaeris,
4380,Geranium sp,,,36587,Vas_4535,Geranium,
4388,Plagiomnium sp,,,36587,Bry_1204,Plagiomnium,
4397,Silene sp,,,36587,Vas_5248,Silene,
4402,Elatine alsinastrum,,,36587,,,
4408,Myriophyllum sp,,,36587,,,
4414,Viburnum lantana (g),,,36587,,,
4418,Dactylorhiza maculata x fuchsii,,,36587,,,
4424,Absconditella celata,,,36587,,,
4428,Absconditella pauxilla,,,36587,,,
4432,Taraxacum pseudonordstedtii,,,36587,,,
4315,Metzgeria sp,,,36587,,,
4318,Leptogium cyanescens,,,36587,,,
4324,Salix aurita (g),,,36587,Vas_1787,Salix aurita,(g)
4330,Spergularia sp,,,36587,,,
4335,Marsupella emarginata var pearsonii,,,36587,,,
4345,Nephroma helveticum,,,36587,,,
4349,Ochrolechia inversa,,,36587,,,
4356,Parmelia britannica,,,36587,,,
4360,Parmelia subargentifera,,,36587,,,
4364,Parmelia verruculifera,,,36587,,,
4368,Peltigera elisabethae,,,36587,,,
4249,Zygodon forsteri,,,36587,,,
4252,Cephalozia hibernica,,,36587,,,
4256,Cephaloziella elachista,,,36587,,,
4262,Lophocolea bispinosa,,,36587,,,
4267,Plagiochila killarniensis,,,36587,,,
4275,Telaranea nematodes,,,36587,,,
4282,Campylopus sp,,,36587,Bry_1110,Campylopus,
4287,Rorippa sp,,,36587,Vas_4556,Rorippa,
4292,Pinus seedling/sp,,,36587,Vas_4546,Pinus,seedling
4301,Cladonia macrophylla,,,36587,,,
4305,Salix cinerea (c),,,36587,Vas_1789,Salix cinerea,(c)
4308,Cratoneuron sp,,,36587,Bry_1121,Cratoneuron,
4188,Amblystegium saxatile,,,36587,,,
4192,Aongstroemia longipes,,,36587,,,
4196,Bryum bornholmense,,,36587,,,
4203,Bryum neodamense,,,36587,,,
4208,Cyclodictyon laetevirens,,,36587,,,
4215,Eriopus apiculatus,,,36587,,,
4220,Fissidens limbatus,,,36587,,,
4226,Grimmia alpestris,,,36587,,,
4233,Orthotrichum urnigerum,,,36587,,,
4236,Polytrichum longisetum,,,36587,Bry_484,Polytrichastrum longisetum,
4240,Seligeria brevifolia,,,36587,,,
4244,Tortula amplexa,,,36587,,,
4247,Trichostomopsis umbrosa,,,36587,,,
4135,Taraxacum reclinatum (spe),,,36587,,,
4140,Taraxacum simile (ery),,,36587,,,
4145,Taraxacum sublaciniosum (tar),,,36587,,,
4152,Telekia speciosa,,,36587,,,
4156,Thuja plicata,,,36587,Vas_2403,Thuja plicata,
4163,Trifolium glomeratum,,,36587,,,
4167,Trifolium strictum,,,36587,,,
4174,Verbascum blattaria,,,36587,,,
4178,Veronica praecox,,,36587,,,
4181,Vicia bithynica,,,36587,,,
4185,Vulpia unilateralis,,,36587,,,
4085,Taraxacum faeroense (spe),,,36587,,,
4089,Taraxacum fulvum (ery),,,36587,Vas_3852,Taraxacum fulvum,
4095,Taraxacum hamatum (tar),,,36587,,,
4100,Taraxacum laetiforme (ery),,,36587,,,
4107,Taraxacum longisquameum (tar),,,36587,,,
4114,Taraxacum naevosum (spe),,,36587,,,
4120,Taraxacum pallescens (tar),,,36587,,,
4121,Taraxacum palustre (pal),,,36587,,,
4126,Taraxacum platyglossum (obl),,,36587,,,
4130,Taraxacum proximiforme (ery),,,36587,,,
4032,Solidago gigantea,,,36587,,,
4036,Sorbus devoniensis,,,36587,,,
4039,Sorbus lancastriensis,,,36587,,,
4046,Spergula morisonii,,,36587,,,
4052,Taraxacum adamii (spe),,,36587,,,
4058,Taraxacum austriacum (ery),,,36587,,,
4065,Taraxacum christiansenii (tar),,,36587,,,
4070,Taraxacum croceiflorum (tar),,,36587,,,
4073,Taraxacum cyanolepis (tar),,,36587,,,
4077,Taraxacum dilatatum (tar),,,36587,,,
4082,Taraxacum euryphyllum (spe),,,36587,,,
3971,Rubus sulcatus (sub),,,36587,,,
3975,Rubus thyrsanthus (dis),,,36587,,,
3979,Rubus vallicola (sil),,,36587,,,
3985,Rudbeckia laciniata,,,36587,,,
3994,Salicornia nitens,,,36587,,,
4000,Sasa palmata,,,36587,,,
4004,Scabiosa atropurpurea,,,36587,,,
4010,Sedum sexangulare,,,36587,,,
4014,Senecio cambrensis,,,36587,,,
4018,Senecio smithii,,,36587,,,
4022,Sisyrinchium montanum,,,36587,,,
4026,Sisymbrium strictissimum,,,36587,,,
3916,Rubus leucostachys (app),,,36587,,,
3921,Rubus macrophyllus (sil),,,36587,,,
3927,Rubus mercicus (sil),,,36587,,,
3933,Rubus mulleri (app),,,36587,,,
3939,Rubus oigocladus (app),,,36587,,,
3945,Rubus plicatus (sub),,,36587,,,
3951,Rubus radula (app),,,36587,,,
3956,Rubus salisbergensis (app),,,36587,,,
3960,Rubus schmidelyanus (app),,,36587,,,
3965,Rubus serratulifolius (app),,,36587,,,
3858,Rubus bracteosus (sil),,,36587,,,
3862,Rubus chloocladus (dis),,,36587,,,
3868,Rubus curtiglandulosus (app),,,36587,,,
3874,Rubus durotrigum (app),,,36587,,,
3880,Rubus festivus (app),,,36587,,,
3886,Rubus gelertii (sil),,,36587,,,
3892,Rubus gratus (sil),,,36587,,,
3897,Rubus hebecarpos (app),,,36587,,,
3901,Rubus histrix (app),,,36587,,,
3905,Rubus incurvatus (sil),,,36587,,,
3909,Rubus koehleri (app),,,36587,,,
3797,Polygonum maritimum,,,36587,,,
3801,Portulaca oleracea,,,36587,,,
3805,Potentilla intermedia,,,36587,,,
3811,Pulicaria vulgaris,,,36587,,,
3818,Ranunculus tripartitus,,,36587,,,
3824,Rhynchosinapis cheiranthos,,,36587,,,
3834,Rosa x nitidula,,,36587,,,
3839,Rosa virginiana,,,36587,,,
3841,Rubus adornatus (app),,,36587,,,
3845,Rubus amoenus (app),,,36587,,,
3848,Rubus apiculatus (app),,,36587,,,
3853,Rubus babingtonii (app),,,36587,,,
3737,Mentha suaveolens,,,36587,,,
3741,Heterodermia isidiophora,,,36587,,,
3750,Neslia paniculata,,,36587,,,
3757,Ornithogalum pyrenaicum,,,36587,,,
3763,Orobanche ramosa,,,36587,,,
3771,Oxalis dillenii,,,36587,,,
3775,Pernettya mucronata,,,36587,Vas_2244,Gaultheria mucronata,
3780,Peucedanum officinale,,,36587,,,
3784,Physocarpus opulifolius,,,36587,,,
3788,Pinus radiata,,,36587,,,
3792,Poa x jemtlandica,,,36587,,,
3672,Ipheion uniflorum,,,36587,,,
3676,Isatis tinctoria,,,36587,,,
3680,Arenaria sp,,,36587,,,
3687,Kalmia polifolia,,,36587,,,
3694,Lathyrus niger,,,36587,,,
3701,Alchemilla faeroensis,,,36587,,,
3708,Leucojum vernum,,,36587,,,
3713,Limonium transwallianum,,,36587,,,
3720,Lonicera japonica,,,36587,,,
3723,Lunaria annua,,,36587,,,
3728,Malva parviflora,,,36587,,,
3731,Matthiola incana,,,36587,,,
3735,Melittis melissophyllum,,,36587,,,
3624,Hieracium lepidulum (vul),,,36587,,,
3629,Hieracium murorum group,,,36587,,,
3635,Hieracium pilosella ss,,,36587,Vas_976,Pilosella officinarum,
3642,Hieracium schmidtii group,,,36587,,,
3648,Hieracium sommerfeltii group,,,36587,,,
3655,Hieracium subrude (ono),,,36587,,,
3659,Hieracium vinicaule (tru),,,36587,,,
3664,Homogyne alpina,,,36587,,,
3667,Hypericum hircinum,,,36587,,,
3671,Illecebrum verticillatum,,,36587,,,
3571,Gastridium ventricosum,,,36587,,,
3578,Geum macrophyllum,,,36587,,,
3584,Hermodactylus tuberosus,,,36587,,,
3590,Hieracium angustatum group,,,36587,,,
3596,Hieracium caesiomurorum (cae),,,36587,,,
3603,Hieracium cillense (ste),,,36587,,,
3606,Hieracium diaphanoides (dia),,,36587,,,
3611,Hieracium fuscocinereum group,,,36587,,,
3616,Hieracium hypochoeroides group,,,36587,,,
3506,Cystopteris dickieana,,,36587,,,
3510,Gyalecta geoica,,,36587,,,
3516,Dipsacus strigosus,,,36587,,,
3523,Eleocharis parvula,,,36587,,,
3530,Erica lusitanica,,,36587,,,
3535,Erucastrum gallicum,,,36587,,,
3541,Euphorbia hyberna,,,36587,,,
3548,Euphrasia stricta,,,36587,Vas_5429,Euphrasia stricta,
3554,Festuca lemanii,,,36587,,,
3562,Gagea bohemica,,,36587,,,
3444,Callitriche cophocarpa,,,36587,,,
3451,Capsella rubella,,,36587,,,
3457,Carex flava,,,36587,,,
3464,Centaurea solstitialis,,,36587,,,
3471,Chenopodium capitatum,,,36587,,,
3477,Cicerbita macrophylla,,,36587,,,
3486,Corrigiola litoralis,,,36587,,,
3491,Cotoneaster horizantalis,,,36587,,,
3495,Crepis nicaeensis,,,36587,,,
3498,Cucubalus baccifer,,,36587,,,
3502,Cyclamen hederifolium,,,36587,,,
3382,Amsinckia lycopsoides,,,36587,,,
3388,Apera interrupta,,,36587,,,
3396,Arnoseris minima,,,36587,,,
3401,Arundinaria fastuosa,,,36587,,,
3409,Aster novae-angliae,,,36587,,,
3416,Atriplex pedunculata,,,36587,,,
3424,Brassica fruticulosa,,,36587,,,
3428,Bromus inermis,,,36587,,,
3432,Buglossoides purpurocaerulea,,,36587,,,
3436,Bupleurum fruticosum,,,36587,,,
3441,Atriplex praecox,,,36587,,,
3326,Campylopus saxuosus ssp.zonatus,,,36587,,,
3334,Crataegus sp.,,,36587,,,
3339,Helianthemum x sulphureum,,,36587,,,
3347,Dermatocarpon leptophyllum,,,36587,,,
3355,Dermatocarpon rivulorum,,,36587,,,
3359,Cerania vermicularis,,,36587,,,
3365,Abies alba,abie alba,,36587,Vas_2395,Abies alba,
3367,Abies procera,,,36587,,,
3371,Agropogon littoralis,,,36587,,,
3375,Allium roseum,,,36587,,,
3378,Alopecurus bulbosus,,,36587,,,
3270,Fissidens pusillus var tenuifolius,,,36587,,,
3276,Micromitrium tenerum,,,36587,,,
3282,Seligeria sp.,,,36587,,,
3287,Cephalozia bicuspidata var. lammersiana,,,36587,Bry_714,Cephalozia bicuspidata,
3296,Collema fragile,,,36587,,,
3301,Menegazzia terebrata,,,36587,,,
3305,Teloschistes flavicans,,,36587,,,
3309,Pottia caespitosa,,,36587,,,
